Sexo	Sección	País de nacimiento	Total
Ambos Sexos	2512001009	Nigeria	4
Ambos Sexos	2512001009	Senegal	36
Ambos Sexos	2512001009	Total América	141
Ambos Sexos	2512001009	Argentina	11
Ambos Sexos	2512001009	Bolivia	12
Ambos Sexos	2512001009	Brasil	13
Ambos Sexos	2512001009	Colombia	28
Ambos Sexos	2512001009	Cuba	4
Ambos Sexos	2512001009	Chile	0
Ambos Sexos	2512001009	Ecuador	18
Ambos Sexos	2512001009	Paraguay	0
Ambos Sexos	2512001009	Perú	9
Ambos Sexos	2512001009	República Dominicana	20
Ambos Sexos	2512001009	Uruguay	3
Ambos Sexos	2512001009	Venezuela	10
Ambos Sexos	2512001009	Total Asia	67
Ambos Sexos	2512001009	China	37
Ambos Sexos	2512001009	Pakistán	23
Ambos Sexos	2512001009	Total Oceanía	0
Ambos Sexos	2512001010	Total Población	1.727
Ambos Sexos	2512001010	Nacidos en España	1.407
Ambos Sexos	2512001010	Nacidos en el Extranjero	320
Ambos Sexos	2512001010	Total Unión Europea	79
Ambos Sexos	2512001010	Alemania	0
Ambos Sexos	2512001010	Bulgaria	2
Ambos Sexos	2512001010	Francia	2
Ambos Sexos	2512001010	Italia	2
Ambos Sexos	2512001010	Polonia	1
Ambos Sexos	2512001010	Portugal	2
Ambos Sexos	2512001010	Reino Unido	1
Ambos Sexos	2512001010	Rumanía	67
Ambos Sexos	2512001010	Total Europa No Comunitaria	7
Ambos Sexos	2512001010	Rusia	0
Ambos Sexos	2512001010	Ucrania	5
Ambos Sexos	2512001010	Total África	160
Ambos Sexos	2512001010	Argelia	7
Ambos Sexos	2512001010	Marruecos	92
Ambos Sexos	2512001010	Nigeria	12
Ambos Sexos	2512001010	Senegal	14
Ambos Sexos	2512001010	Total América	62
Ambos Sexos	2512001010	Argentina	1
Ambos Sexos	2512001010	Bolivia	3
Ambos Sexos	2512001010	Brasil	7
Ambos Sexos	2512001010	Colombia	8
Ambos Sexos	2512001010	Cuba	4
Ambos Sexos	2512001010	Chile	0
Ambos Sexos	2512001010	Ecuador	3
Ambos Sexos	2512001010	Paraguay	0
Ambos Sexos	2512001010	Perú	8
Ambos Sexos	2512001010	República Dominicana	14
Ambos Sexos	2512001010	Uruguay	2
Ambos Sexos	2512001010	Venezuela	1
Ambos Sexos	2512001010	Total Asia	12
Ambos Sexos	2512001010	China	2
Ambos Sexos	2512001010	Pakistán	4
Ambos Sexos	2512001010	Total Oceanía	0
Ambos Sexos	2512001011	Total Población	1.495
Ambos Sexos	2512001011	Nacidos en España	1.256
Ambos Sexos	2512001011	Nacidos en el Extranjero	239
Ambos Sexos	2512001011	Total Unión Europea	83
Ambos Sexos	2512001011	Alemania	0
Ambos Sexos	2512001011	Bulgaria	18
Ambos Sexos	2512001011	Francia	2
Ambos Sexos	2512001011	Italia	0
Ambos Sexos	2512001011	Polonia	1
Ambos Sexos	2512001011	Portugal	0
Ambos Sexos	2512001011	Reino Unido	1
Ambos Sexos	2512001011	Rumanía	60
Ambos Sexos	2512001011	Total Europa No Comunitaria	28
Ambos Sexos	2512001011	Rusia	9
Ambos Sexos	2512001011	Ucrania	13
Ambos Sexos	2512001011	Total África	76
Ambos Sexos	2512001011	Argelia	8
Ambos Sexos	2512001011	Marruecos	29
Ambos Sexos	2512001011	Nigeria	6
Ambos Sexos	2512001011	Senegal	10
Ambos Sexos	2512001011	Total América	31
Ambos Sexos	2512001011	Argentina	3
Ambos Sexos	2512001011	Bolivia	3
Ambos Sexos	2512001011	Brasil	1
Ambos Sexos	2512001011	Colombia	9
Ambos Sexos	2512001011	Cuba	1
Ambos Sexos	2512001011	Chile	0
Ambos Sexos	2512001011	Ecuador	1
Ambos Sexos	2512001011	Paraguay	0
Ambos Sexos	2512001011	Perú	2
Ambos Sexos	2512001011	República Dominicana	7
Ambos Sexos	2512001011	Uruguay	3
Ambos Sexos	2512001011	Venezuela	1
Ambos Sexos	2512001011	Total Asia	21
Ambos Sexos	2512001011	China	21
Ambos Sexos	2512001011	Pakistán	0
Ambos Sexos	2512001011	Total Oceanía	0
Ambos Sexos	2512001012	Total Población	1.568
Ambos Sexos	2512001012	Nacidos en España	869
Ambos Sexos	2512001012	Nacidos en el Extranjero	699
Ambos Sexos	2512001012	Total Unión Europea	140
Ambos Sexos	2512001012	Alemania	0
Ambos Sexos	2512001012	Bulgaria	11
Ambos Sexos	2512001012	Francia	2
Ambos Sexos	2512001012	Italia	3
Ambos Sexos	2512001012	Polonia	20
Ambos Sexos	2512001012	Portugal	2
Ambos Sexos	2512001012	Reino Unido	0
Ambos Sexos	2512001012	Rumanía	92
Ambos Sexos	2512001012	Total Europa No Comunitaria	33
Ambos Sexos	2512001012	Rusia	16
Ambos Sexos	2512001012	Ucrania	13
Ambos Sexos	2512001012	Total África	350
Ambos Sexos	2512001012	Argelia	60
Ambos Sexos	2512001012	Marruecos	175
Ambos Sexos	2512001012	Nigeria	11
Ambos Sexos	2512001012	Senegal	47
Ambos Sexos	2512001012	Total América	136
Ambos Sexos	2512001012	Argentina	12
Ambos Sexos	2512001012	Bolivia	7
Ambos Sexos	2512001012	Brasil	19
Ambos Sexos	2512001012	Colombia	29
Ambos Sexos	2512001012	Cuba	8
Ambos Sexos	2512001012	Chile	0
Ambos Sexos	2512001012	Ecuador	12
Ambos Sexos	2512001012	Paraguay	3
Ambos Sexos	2512001012	Perú	3
Ambos Sexos	2512001012	República Dominicana	20
Ambos Sexos	2512001012	Uruguay	4
Ambos Sexos	2512001012	Venezuela	7
Ambos Sexos	2512001012	Total Asia	40
Ambos Sexos	2512001012	China	6
Ambos Sexos	2512001012	Pakistán	28
Ambos Sexos	2512001012	Total Oceanía	0
Ambos Sexos	2512001013	Total Población	2.110
Ambos Sexos	2512001013	Nacidos en España	1.731
Ambos Sexos	2512001013	Nacidos en el Extranjero	379
Ambos Sexos	2512001013	Total Unión Europea	97
Ambos Sexos	2512001013	Alemania	0
Ambos Sexos	2512001013	Bulgaria	21
Ambos Sexos	2512001013	Francia	2
Ambos Sexos	2512001013	Italia	0
Ambos Sexos	2512001013	Polonia	2
Ambos Sexos	2512001013	Portugal	1
Ambos Sexos	2512001013	Reino Unido	0
Ambos Sexos	2512001013	Rumanía	70
Ambos Sexos	2512001013	Total Europa No Comunitaria	17
Ambos Sexos	2512001013	Rusia	2
Ambos Sexos	2512001013	Ucrania	3
Ambos Sexos	2512001013	Total África	196
Ambos Sexos	2512001013	Argelia	25
Ambos Sexos	2512001013	Marruecos	89
Ambos Sexos	2512001013	Nigeria	20
Ambos Sexos	2512001013	Senegal	15
Ambos Sexos	2512001013	Total América	51
Ambos Sexos	2512001013	Argentina	2
Ambos Sexos	2512001013	Bolivia	6
Ambos Sexos	2512001013	Brasil	2
Ambos Sexos	2512001013	Colombia	16
Ambos Sexos	2512001013	Cuba	0
Ambos Sexos	2512001013	Chile	0
Ambos Sexos	2512001013	Ecuador	5
Ambos Sexos	2512001013	Paraguay	0
Ambos Sexos	2512001013	Perú	1
Ambos Sexos	2512001013	República Dominicana	8
Ambos Sexos	2512001013	Uruguay	1
Ambos Sexos	2512001013	Venezuela	9
Ambos Sexos	2512001013	Total Asia	18
Ambos Sexos	2512001013	China	0
Ambos Sexos	2512001013	Pakistán	0
Ambos Sexos	2512001013	Total Oceanía	0
Ambos Sexos	2512001014	Total Población	1.829
Ambos Sexos	2512001014	Nacidos en España	1.721
Ambos Sexos	2512001014	Nacidos en el Extranjero	108
Ambos Sexos	2512001014	Total Unión Europea	17
Ambos Sexos	2512001014	Alemania	1
Ambos Sexos	2512001014	Bulgaria	6
Ambos Sexos	2512001014	Francia	3
Ambos Sexos	2512001014	Italia	0
Ambos Sexos	2512001014	Polonia	1
Ambos Sexos	2512001014	Portugal	0
Ambos Sexos	2512001014	Reino Unido	1
Ambos Sexos	2512001014	Rumanía	4
Ambos Sexos	2512001014	Total Europa No Comunitaria	7
Ambos Sexos	2512001014	Rusia	3
Ambos Sexos	2512001014	Ucrania	2
Ambos Sexos	2512001014	Total África	34
Ambos Sexos	2512001014	Argelia	0
Ambos Sexos	2512001014	Marruecos	22
Ambos Sexos	2512001014	Nigeria	5
Ambos Sexos	2512001014	Senegal	1
Ambos Sexos	2512001014	Total América	45
Ambos Sexos	2512001014	Argentina	8
Ambos Sexos	2512001014	Bolivia	1
Ambos Sexos	2512001014	Brasil	12
Ambos Sexos	2512001014	Colombia	10
Ambos Sexos	2512001014	Cuba	1
Ambos Sexos	2512001014	Chile	2
Ambos Sexos	2512001014	Ecuador	1
Ambos Sexos	2512001014	Paraguay	0
Ambos Sexos	2512001014	Perú	2
Ambos Sexos	2512001014	República Dominicana	4
Ambos Sexos	2512001014	Uruguay	1
Ambos Sexos	2512001014	Venezuela	1
Ambos Sexos	2512001014	Total Asia	5
Ambos Sexos	2512001014	China	3
Ambos Sexos	2512001014	Pakistán	0
Ambos Sexos	2512001014	Total Oceanía	0
Ambos Sexos	2512002002	Total Población	1.633
Ambos Sexos	2512002002	Nacidos en España	1.289
Ambos Sexos	2512002002	Nacidos en el Extranjero	344
Ambos Sexos	2512002002	Total Unión Europea	106
Ambos Sexos	2512002002	Alemania	0
Ambos Sexos	2512002002	Bulgaria	4
Ambos Sexos	2512002002	Francia	5
Ambos Sexos	2512002002	Italia	1
Ambos Sexos	2512002002	Polonia	1
Ambos Sexos	2512002002	Portugal	0
Ambos Sexos	2512002002	Reino Unido	4
Ambos Sexos	2512002002	Rumanía	90
Ambos Sexos	2512002002	Total Europa No Comunitaria	13
Ambos Sexos	2512002002	Rusia	1
Ambos Sexos	2512002002	Ucrania	9
Ambos Sexos	2512002002	Total África	88
Ambos Sexos	2512002002	Argelia	1
Ambos Sexos	2512002002	Marruecos	43
Ambos Sexos	2512002002	Nigeria	3
Ambos Sexos	2512002002	Senegal	14
Ambos Sexos	2512002002	Total América	121
Ambos Sexos	2512002002	Argentina	9
Ambos Sexos	2512002002	Bolivia	4
Ambos Sexos	2512002002	Brasil	17
Ambos Sexos	2512002002	Colombia	33
Ambos Sexos	2512002002	Cuba	1
Ambos Sexos	2512002002	Chile	5
Ambos Sexos	2512002002	Ecuador	6
Ambos Sexos	2512002002	Paraguay	0
Ambos Sexos	2512002002	Perú	18
Ambos Sexos	2512002002	República Dominicana	12
Ambos Sexos	2512002002	Uruguay	2
Ambos Sexos	2512002002	Venezuela	7
Ambos Sexos	2512002002	Total Asia	16
Ambos Sexos	2512002002	China	15
Ambos Sexos	2512002002	Pakistán	0
Ambos Sexos	2512002002	Total Oceanía	0
Ambos Sexos	2512002003	Total Población	1.402
Ambos Sexos	2512002003	Nacidos en España	1.058
Ambos Sexos	2512002003	Nacidos en el Extranjero	344
Ambos Sexos	2512002003	Total Unión Europea	78
Ambos Sexos	2512002003	Alemania	0
Ambos Sexos	2512002003	Bulgaria	4
Ambos Sexos	2512002003	Francia	3
Ambos Sexos	2512002003	Italia	2
Ambos Sexos	2512002003	Polonia	13
Ambos Sexos	2512002003	Portugal	1
Ambos Sexos	2512002003	Reino Unido	0
Ambos Sexos	2512002003	Rumanía	51
Ambos Sexos	2512002003	Total Europa No Comunitaria	29
Ambos Sexos	2512002003	Rusia	6
Ambos Sexos	2512002003	Ucrania	9
Ambos Sexos	2512002003	Total África	120
Ambos Sexos	2512002003	Argelia	22
Ambos Sexos	2512002003	Marruecos	33
Ambos Sexos	2512002003	Nigeria	6
Ambos Sexos	2512002003	Senegal	24
Ambos Sexos	2512002003	Total América	87
Ambos Sexos	2512002003	Argentina	6
Ambos Sexos	2512002003	Bolivia	8
Ambos Sexos	2512002003	Brasil	12
Ambos Sexos	2512002003	Colombia	18
Ambos Sexos	2512002003	Cuba	1
Ambos Sexos	2512002003	Chile	2
Ambos Sexos	2512002003	Ecuador	7
Ambos Sexos	2512002003	Paraguay	1
Ambos Sexos	2512002003	Perú	6
Ambos Sexos	2512002003	República Dominicana	12
Ambos Sexos	2512002003	Uruguay	1
Ambos Sexos	2512002003	Venezuela	3
Ambos Sexos	2512002003	Total Asia	30
Ambos Sexos	2512002003	China	5
Ambos Sexos	2512002003	Pakistán	17
Ambos Sexos	2512002003	Total Oceanía	0
Ambos Sexos	2512002004	Total Población	3.284
Ambos Sexos	2512002004	Nacidos en España	2.780
Ambos Sexos	2512002004	Nacidos en el Extranjero	504
Ambos Sexos	2512002004	Total Unión Europea	141
Ambos Sexos	2512002004	Alemania	1
Ambos Sexos	2512002004	Bulgaria	12
Ambos Sexos	2512002004	Francia	6
Ambos Sexos	2512002004	Italia	1
Ambos Sexos	2512002004	Polonia	7
Ambos Sexos	2512002004	Portugal	5
Ambos Sexos	2512002004	Reino Unido	3
Ambos Sexos	2512002004	Rumanía	98
Ambos Sexos	2512002004	Total Europa No Comunitaria	36
Ambos Sexos	2512002004	Rusia	5
Ambos Sexos	2512002004	Ucrania	23
Ambos Sexos	2512002004	Total África	197
Ambos Sexos	2512002004	Argelia	25
Ambos Sexos	2512002004	Marruecos	64
Ambos Sexos	2512002004	Nigeria	9
Ambos Sexos	2512002004	Senegal	31
Ambos Sexos	2512002004	Total América	115
Ambos Sexos	2512002004	Argentina	9
Ambos Sexos	2512002004	Bolivia	6
Ambos Sexos	2512002004	Brasil	19
Ambos Sexos	2512002004	Colombia	30
Ambos Sexos	2512002004	Cuba	4
Ambos Sexos	2512002004	Chile	2
Ambos Sexos	2512002004	Ecuador	6
Ambos Sexos	2512002004	Paraguay	1
Ambos Sexos	2512002004	Perú	10
Ambos Sexos	2512002004	República Dominicana	4
Ambos Sexos	2512002004	Uruguay	3
Ambos Sexos	2512002004	Venezuela	12
Ambos Sexos	2512002004	Total Asia	15
Ambos Sexos	2512002004	China	10
Ambos Sexos	2512002004	Pakistán	2
Ambos Sexos	2512002004	Total Oceanía	0
Ambos Sexos	2512002005	Total Población	2.887
Ambos Sexos	2512002005	Nacidos en España	2.626
Ambos Sexos	2512002005	Nacidos en el Extranjero	261
Ambos Sexos	2512002005	Total Unión Europea	66
Ambos Sexos	2512002005	Alemania	0
Ambos Sexos	2512002005	Bulgaria	3
Ambos Sexos	2512002005	Francia	7
Ambos Sexos	2512002005	Italia	2
Ambos Sexos	2512002005	Polonia	1
Ambos Sexos	2512002005	Portugal	1
Ambos Sexos	2512002005	Reino Unido	4
Ambos Sexos	2512002005	Rumanía	47
Ambos Sexos	2512002005	Total Europa No Comunitaria	29
Ambos Sexos	2512002005	Rusia	11
Ambos Sexos	2512002005	Ucrania	7
Ambos Sexos	2512002005	Total África	63
Ambos Sexos	2512002005	Argelia	6
Ambos Sexos	2512002005	Marruecos	28
Ambos Sexos	2512002005	Nigeria	11
Ambos Sexos	2512002005	Senegal	2
Ambos Sexos	2512002005	Total América	95
Ambos Sexos	2512002005	Argentina	8
Ambos Sexos	2512002005	Bolivia	1
Ambos Sexos	2512002005	Brasil	5
Ambos Sexos	2512002005	Colombia	19
Ambos Sexos	2512002005	Cuba	7
Ambos Sexos	2512002005	Chile	0
Ambos Sexos	2512002005	Ecuador	5
Ambos Sexos	2512002005	Paraguay	0
Ambos Sexos	2512002005	Perú	7
Ambos Sexos	2512002005	República Dominicana	13
Ambos Sexos	2512002005	Uruguay	7
Ambos Sexos	2512002005	Venezuela	11
Ambos Sexos	2512002005	Total Asia	8
Ambos Sexos	2512002005	China	4
Ambos Sexos	2512002005	Pakistán	2
Ambos Sexos	2512002005	Total Oceanía	0
Ambos Sexos	2512002006	Total Población	1.166
Ambos Sexos	2512002006	Nacidos en España	953
Ambos Sexos	2512002006	Nacidos en el Extranjero	213
Ambos Sexos	2512002006	Total Unión Europea	81
Ambos Sexos	2512002006	Alemania	1
Ambos Sexos	2512002006	Bulgaria	0
Ambos Sexos	2512002006	Francia	5
Ambos Sexos	2512002006	Italia	2
Ambos Sexos	2512002006	Polonia	2
Ambos Sexos	2512002006	Portugal	2
Ambos Sexos	2512002006	Reino Unido	0
Ambos Sexos	2512002006	Rumanía	69
Ambos Sexos	2512002006	Total Europa No Comunitaria	5
Ambos Sexos	2512002006	Rusia	0
Ambos Sexos	2512002006	Ucrania	0
Ambos Sexos	2512002006	Total África	47
Ambos Sexos	2512002006	Argelia	2
Ambos Sexos	2512002006	Marruecos	13
Ambos Sexos	2512002006	Nigeria	2
Ambos Sexos	2512002006	Senegal	7
Ambos Sexos	2512002006	Total América	62
Ambos Sexos	2512002006	Argentina	12
Ambos Sexos	2512002006	Bolivia	4
Ambos Sexos	2512002006	Brasil	4
Ambos Sexos	2512002006	Colombia	15
Ambos Sexos	2512002006	Cuba	2
Ambos Sexos	2512002006	Chile	0
Ambos Sexos	2512002006	Ecuador	16
Ambos Sexos	2512002006	Paraguay	1
Ambos Sexos	2512002006	Perú	0
Ambos Sexos	2512002006	República Dominicana	4
Ambos Sexos	2512002006	Uruguay	0
Ambos Sexos	2512002006	Venezuela	2
Ambos Sexos	2512002006	Total Asia	18
Ambos Sexos	2512002006	China	14
Ambos Sexos	2512002006	Pakistán	3
Ambos Sexos	2512002006	Total Oceanía	0
Ambos Sexos	2512002007	Total Población	1.989
Ambos Sexos	2512002007	Nacidos en España	1.605
Ambos Sexos	2512002007	Nacidos en el Extranjero	384
Ambos Sexos	2512002007	Total Unión Europea	107
Ambos Sexos	2512002007	Alemania	1
Ambos Sexos	2512002007	Bulgaria	6
Ambos Sexos	2512002007	Francia	3
Ambos Sexos	2512002007	Italia	6
Ambos Sexos	2512002007	Polonia	6
Ambos Sexos	2512002007	Portugal	1
Ambos Sexos	2512002007	Reino Unido	0
Ambos Sexos	2512002007	Rumanía	82
Ambos Sexos	2512002007	Total Europa No Comunitaria	15
Ambos Sexos	2512002007	Rusia	1
Ambos Sexos	2512002007	Ucrania	8
Ambos Sexos	2512002007	Total África	125
Ambos Sexos	2512002007	Argelia	13
Ambos Sexos	2512002007	Marruecos	56
Ambos Sexos	2512002007	Nigeria	11
Ambos Sexos	2512002007	Senegal	5
Ambos Sexos	2512002007	Total América	125
Ambos Sexos	2512002007	Argentina	7
Ambos Sexos	2512002007	Bolivia	10
Ambos Sexos	2512002007	Brasil	11
Ambos Sexos	2512002007	Colombia	32
Ambos Sexos	2512002007	Cuba	3
Ambos Sexos	2512002007	Chile	6
Ambos Sexos	2512002007	Ecuador	21
Ambos Sexos	2512002007	Paraguay	3
Ambos Sexos	2512002007	Perú	14
Ambos Sexos	2512002007	República Dominicana	4
Ambos Sexos	2512002007	Uruguay	0
Ambos Sexos	2512002007	Venezuela	7
Ambos Sexos	2512002007	Total Asia	12
Ambos Sexos	2512002007	China	9
Ambos Sexos	2512002007	Pakistán	1
Ambos Sexos	2512002007	Total Oceanía	0
Ambos Sexos	2512002008	Total Población	1.245
Ambos Sexos	2512002008	Nacidos en España	959
Ambos Sexos	2512002008	Nacidos en el Extranjero	286
Ambos Sexos	2512002008	Total Unión Europea	62
Ambos Sexos	2512002008	Alemania	0
Ambos Sexos	2512002008	Bulgaria	3
Ambos Sexos	2512002008	Francia	4
Ambos Sexos	2512002008	Italia	2
Ambos Sexos	2512002008	Polonia	4
Ambos Sexos	2512002008	Portugal	1
Ambos Sexos	2512002008	Reino Unido	0
Ambos Sexos	2512002008	Rumanía	45
Ambos Sexos	2512002008	Total Europa No Comunitaria	33
Ambos Sexos	2512002008	Rusia	4
Ambos Sexos	2512002008	Ucrania	25
Ambos Sexos	2512002008	Total África	107
Ambos Sexos	2512002008	Argelia	12
Ambos Sexos	2512002008	Marruecos	47
Ambos Sexos	2512002008	Nigeria	11
Ambos Sexos	2512002008	Senegal	13
Ambos Sexos	2512002008	Total América	71
Ambos Sexos	2512002008	Argentina	3
Ambos Sexos	2512002008	Bolivia	13
Ambos Sexos	2512002008	Brasil	10
Ambos Sexos	2512002008	Colombia	7
Ambos Sexos	2512002008	Cuba	6
Ambos Sexos	2512002008	Chile	5
Ambos Sexos	2512002008	Ecuador	8
Ambos Sexos	2512002008	Paraguay	0
Ambos Sexos	2512002008	Perú	7
Ambos Sexos	2512002008	República Dominicana	6
Ambos Sexos	2512002008	Uruguay	3
Ambos Sexos	2512002008	Venezuela	0
Ambos Sexos	2512002008	Total Asia	13
Ambos Sexos	2512002008	China	7
Ambos Sexos	2512002008	Pakistán	4
Ambos Sexos	2512002008	Total Oceanía	0
Ambos Sexos	2512002009	Total Población	2.118
Ambos Sexos	2512002009	Nacidos en España	1.852
Ambos Sexos	2512002009	Nacidos en el Extranjero	266
Ambos Sexos	2512002009	Total Unión Europea	65
Ambos Sexos	2512002009	Alemania	5
Ambos Sexos	2512002009	Bulgaria	5
Ambos Sexos	2512002009	Francia	1
Ambos Sexos	2512002009	Italia	2
Ambos Sexos	2512002009	Polonia	1
Ambos Sexos	2512002009	Portugal	4
Ambos Sexos	2512002009	Reino Unido	0
Ambos Sexos	2512002009	Rumanía	42
Ambos Sexos	2512002009	Total Europa No Comunitaria	22
Ambos Sexos	2512002009	Rusia	4
Ambos Sexos	2512002009	Ucrania	15
Ambos Sexos	2512002009	Total África	52
Ambos Sexos	2512002009	Argelia	11
Ambos Sexos	2512002009	Marruecos	19
Ambos Sexos	2512002009	Nigeria	5
Ambos Sexos	2512002009	Senegal	3
Ambos Sexos	2512002009	Total América	114
Ambos Sexos	2512002009	Argentina	18
Ambos Sexos	2512002009	Bolivia	4
Ambos Sexos	2512002009	Brasil	23
Ambos Sexos	2512002009	Colombia	21
Ambos Sexos	2512002009	Cuba	4
Ambos Sexos	2512002009	Chile	6
Ambos Sexos	2512002009	Ecuador	4
Ambos Sexos	2512002009	Paraguay	0
Ambos Sexos	2512002009	Perú	18
Ambos Sexos	2512002009	República Dominicana	3
Ambos Sexos	2512002009	Uruguay	0
Ambos Sexos	2512002009	Venezuela	5
Ambos Sexos	2512002009	Total Asia	13
Ambos Sexos	2512002009	China	7
Ambos Sexos	2512002009	Pakistán	0
Ambos Sexos	2512002009	Total Oceanía	0
Ambos Sexos	2512003001	Total Población	1.309
Ambos Sexos	2512003001	Nacidos en España	723
Ambos Sexos	2512003001	Nacidos en el Extranjero	586
Ambos Sexos	2512003001	Total Unión Europea	100
Ambos Sexos	2512003001	Alemania	2
Ambos Sexos	2512003001	Bulgaria	4
Ambos Sexos	2512003001	Francia	1
Ambos Sexos	2512003001	Italia	6
Ambos Sexos	2512003001	Polonia	13
Ambos Sexos	2512003001	Portugal	8
Ambos Sexos	2512003001	Reino Unido	2
Ambos Sexos	2512003001	Rumanía	62
Ambos Sexos	2512003001	Total Europa No Comunitaria	14
Ambos Sexos	2512003001	Rusia	4
Ambos Sexos	2512003001	Ucrania	4
Ambos Sexos	2512003001	Total África	320
Ambos Sexos	2512003001	Argelia	54
Ambos Sexos	2512003001	Marruecos	111
Ambos Sexos	2512003001	Nigeria	15
Ambos Sexos	2512003001	Senegal	37
Ambos Sexos	2512003001	Total América	127
Ambos Sexos	2512003001	Argentina	6
Ambos Sexos	2512003001	Bolivia	5
Ambos Sexos	2512003001	Brasil	23
Ambos Sexos	2512003001	Colombia	43
Ambos Sexos	2512003001	Cuba	2
Ambos Sexos	2512003001	Chile	0
Ambos Sexos	2512003001	Ecuador	5
Ambos Sexos	2512003001	Paraguay	2
Ambos Sexos	2512003001	Perú	6
Ambos Sexos	2512003001	República Dominicana	16
Ambos Sexos	2512003001	Uruguay	1
Ambos Sexos	2512003001	Venezuela	1
Ambos Sexos	2512003001	Total Asia	25
Ambos Sexos	2512003001	China	9
Ambos Sexos	2512003001	Pakistán	4
Ambos Sexos	2512003001	Total Oceanía	0
Ambos Sexos	2512003003	Total Población	1.811
Ambos Sexos	2512003003	Nacidos en España	1.102
Ambos Sexos	2512003003	Nacidos en el Extranjero	709
Ambos Sexos	2512003003	Total Unión Europea	149
Ambos Sexos	2512003003	Alemania	3
Ambos Sexos	2512003003	Bulgaria	13
Ambos Sexos	2512003003	Francia	4
Ambos Sexos	2512003003	Italia	3
Ambos Sexos	2512003003	Polonia	18
Ambos Sexos	2512003003	Portugal	1
Ambos Sexos	2512003003	Reino Unido	5
Ambos Sexos	2512003003	Rumanía	100
Ambos Sexos	2512003003	Total Europa No Comunitaria	7
Ambos Sexos	2512003003	Rusia	2
Ambos Sexos	2512003003	Ucrania	3
Ambos Sexos	2512003003	Total África	364
Ambos Sexos	2512003003	Argelia	37
Ambos Sexos	2512003003	Marruecos	171
Ambos Sexos	2512003003	Nigeria	15
Ambos Sexos	2512003003	Senegal	29
Ambos Sexos	2512003003	Total América	161
Ambos Sexos	2512003003	Argentina	4
Ambos Sexos	2512003003	Bolivia	19
Ambos Sexos	2512003003	Brasil	12
Ambos Sexos	2512003003	Colombia	42
Ambos Sexos	2512003003	Cuba	3
Ambos Sexos	2512003003	Chile	1
Ambos Sexos	2512003003	Ecuador	12
Ambos Sexos	2512003003	Paraguay	3
Ambos Sexos	2512003003	Perú	7
Ambos Sexos	2512003003	República Dominicana	19
Ambos Sexos	2512003003	Uruguay	1
Ambos Sexos	2512003003	Venezuela	13
Ambos Sexos	2512003003	Total Asia	28
Ambos Sexos	2512003003	China	15
Ambos Sexos	2512003003	Pakistán	12
Ambos Sexos	2512003003	Total Oceanía	0
Ambos Sexos	2512003004	Total Población	1.320
Ambos Sexos	2512003004	Nacidos en España	1.213
Ambos Sexos	2512003004	Nacidos en el Extranjero	107
Ambos Sexos	2512003004	Total Unión Europea	20
Ambos Sexos	2512003004	Alemania	1
Ambos Sexos	2512003004	Bulgaria	0
Ambos Sexos	2512003004	Francia	1
Ambos Sexos	2512003004	Italia	2
Ambos Sexos	2512003004	Polonia	6
Ambos Sexos	2512003004	Portugal	0
Ambos Sexos	2512003004	Reino Unido	0
Ambos Sexos	2512003004	Rumanía	9
Ambos Sexos	2512003004	Total Europa No Comunitaria	13
Ambos Sexos	2512003004	Rusia	6
Ambos Sexos	2512003004	Ucrania	3
Ambos Sexos	2512003004	Total África	10
Ambos Sexos	2512003004	Argelia	0
Ambos Sexos	2512003004	Marruecos	5
Ambos Sexos	2512003004	Nigeria	0
Ambos Sexos	2512003004	Senegal	4
Ambos Sexos	2512003004	Total América	56
Ambos Sexos	2512003004	Argentina	4
Ambos Sexos	2512003004	Bolivia	2
Ambos Sexos	2512003004	Brasil	23
Ambos Sexos	2512003004	Colombia	9
Ambos Sexos	2512003004	Cuba	1
Ambos Sexos	2512003004	Chile	0
Ambos Sexos	2512003004	Ecuador	0
Ambos Sexos	2512003004	Paraguay	1
Ambos Sexos	2512003004	Perú	6
Ambos Sexos	2512003004	República Dominicana	0
Ambos Sexos	2512003004	Uruguay	0
Ambos Sexos	2512003004	Venezuela	0
Ambos Sexos	2512003004	Total Asia	8
Ambos Sexos	2512003004	China	7
Ambos Sexos	2512003004	Pakistán	0
Ambos Sexos	2512003004	Total Oceanía	0
Ambos Sexos	2512003005	Total Población	602
Ambos Sexos	2512003005	Nacidos en España	517
Ambos Sexos	2512003005	Nacidos en el Extranjero	85
Ambos Sexos	2512003005	Total Unión Europea	19
Ambos Sexos	2512003005	Alemania	1
Ambos Sexos	2512003005	Bulgaria	0
Ambos Sexos	2512003005	Francia	4
Ambos Sexos	2512003005	Italia	0
Ambos Sexos	2512003005	Polonia	0
Ambos Sexos	2512003005	Portugal	0
Ambos Sexos	2512003005	Reino Unido	0
Ambos Sexos	2512003005	Rumanía	14
Ambos Sexos	2512003005	Total Europa No Comunitaria	4
Ambos Sexos	2512003005	Rusia	0
Ambos Sexos	2512003005	Ucrania	0
Ambos Sexos	2512003005	Total África	24
Ambos Sexos	2512003005	Argelia	1
Ambos Sexos	2512003005	Marruecos	8
Ambos Sexos	2512003005	Nigeria	3
Ambos Sexos	2512003005	Senegal	1
Ambos Sexos	2512003005	Total América	30
Ambos Sexos	2512003005	Argentina	1
Ambos Sexos	2512003005	Bolivia	1
Ambos Sexos	2512003005	Brasil	3
